conversation_id,scammer_message,user_response,response_type,scam_tactic,risk_score,risk_level,effectiveness_score,timestamp,urgency_keywords,fake_fee_mentions,emotional_manipulation,isolation_attempts,authority_claims,threat_indicators,total_scam_indicators,contains_verification,contains_refusal,contains_expertise,response_strength,is_scam,scam_category,user_success
SCAM_0602,Your account will be blocked if you don't pay,I'll check the company's official website,delaying,fake_fee,8,high,4,2025-10-21 08:46:29,0,1,0,0,0,1,2,1,0,0,4,1,fake_fee,1
SCAM_0603,You must pay immediately before expiration,I'll report to the authorities,questioning,fake_authority,8,high,3,2025-03-09 19:02:04,1,1,0,0,0,0,2,0,0,0,3,1,fake_authority,0
SCAM_0604,This is a mandatory security procedure,This doesn't make sense,delaying,isolation,10,critical,3,2025-09-25 23:40:20,0,0,0,0,2,0,2,0,0,0,3,1,isolation,0
SCAM_0605,This is your last chance to withdraw,I'll verify with official sources,counter_attack,urgency,7,high,4,2025-08-01 11:52:58,0,0,0,0,0,0,0,1,0,0,4,1,urgency,1
SCAM_0606,There are additional fees required for transaction,"I'm not in a hurry, I can wait",expert_mention,urgency,8,high,5,2025-01-16 03:22:59,0,1,0,0,0,0,1,0,1,0,5,1,urgency,1
SCAM_0607,This is 100% legitimate process,This seems suspicious,refusing,isolation,10,critical,4,2025-09-01 16:55:09,0,0,0,0,0,0,0,0,0,0,4,1,isolation,1
SCAM_0608,You need to pay IMF code to withdraw your salary,Why the rush?,expert_mention,fake_authority,8,high,5,2025-08-06 02:25:08,0,1,0,0,0,0,1,0,0,0,5,1,fake_authority,1
SCAM_0609,Don't talk to the bank about this,This contradicts standard banking procedures,expert_mention,fake_authority,8,high,4,2025-10-24 23:35:12,0,0,0,0,0,0,0,0,0,0,4,1,fake_authority,1
SCAM_0610,Urgent payment required to unlock funds,I'll think about it,refusing,fake_fee,9,critical,4,2025-03-20 04:56:51,1,1,0,0,0,0,2,0,0,0,4,1,fake_fee,1
SCAM_0611,Follow the instructions exactly,This is obvious scam,expert_mention,fake_authority,7,high,4,2025-06-04 05:22:49,0,0,0,0,0,0,0,0,0,0,4,1,fake_authority,1
SCAM_0612,There are limited offers today only,I'll think about it,counter_attack,emotional_manipulation,4,medium,5,2025-09-16 05:50:52,0,0,0,0,0,0,0,0,0,0,5,1,emotional_manipulation,1
SCAM_0613,Trust me my dear,The bank confirmed these requirements don't exist,counter_attack,isolation,8,high,5,2025-05-19 08:02:16,0,0,2,0,0,0,2,1,0,0,5,1,isolation,1
SCAM_0614,Security deposit needed for verification,I'll check with the bank first,refusing,threat,9,critical,4,2025-10-25 10:02:12,0,0,0,0,1,0,1,1,0,0,4,1,threat,1
SCAM_0615,International transfer authorization code,I'll report to the authorities,questioning,isolation,8,high,4,2025-02-06 04:07:54,0,0,0,0,0,0,0,0,0,0,4,1,isolation,1
SCAM_0616,There are limited offers today only,This contradicts standard banking procedures,questioning,threat,10,critical,3,2025-02-09 08:38:45,0,0,0,0,0,0,0,0,0,0,3,1,threat,0
SCAM_0617,Don't talk to the bank about this,I prefer to wait for official communication,delaying,threat,9,critical,3,2024-12-02 11:36:09,0,0,0,0,0,0,0,0,0,0,3,1,threat,0
SCAM_0618,Currency conversion fee mandatory,I prefer to wait for official communication,delaying,urgency,8,high,3,2024-11-25 12:44:43,0,1,0,0,1,0,2,0,0,0,3,1,urgency,0
SCAM_0619,Emergency service charge,I work in cybersecurity and I know these tactics,questioning,fake_fee,10,critical,4,2025-01-23 02:56:15,0,1,0,0,0,0,1,0,1,1,4,1,fake_fee,1
SCAM_0620,This is 100% legitimate process,I'll wait for technical support response,refusing,emotional_manipulation,4,medium,5,2024-12-15 17:17:07,0,0,0,0,0,0,0,0,0,0,5,1,emotional_manipulation,1
SCAM_0621,Follow the instructions exactly,This is obvious scam,counter_attack,emotional_manipulation,6,high,4,2025-09-16 01:19:40,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0622,Account activation charge,"I have enough money, I don't need to withdraw now",refusing,emotional_manipulation,4,medium,5,2025-03-10 07:26:59,0,1,0,0,0,0,1,0,1,0,5,1,emotional_manipulation,1
SCAM_0623,There are additional fees required for transaction,Let me verify this with customer service,expert_mention,urgency,7,high,5,2025-03-07 00:31:25,0,1,0,0,0,0,1,1,0,0,5,1,urgency,1
SCAM_0624,Security deposit needed for verification,I'll check the company's official website,expert_mention,emotional_manipulation,7,high,5,2025-09-02 17:27:55,0,0,0,0,1,0,1,1,0,0,5,1,emotional_manipulation,1
SCAM_0625,This is your last chance to withdraw,I prefer to wait for official communication,refusing,threat,10,critical,4,2025-08-29 20:57:41,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0626,Account activation charge,This doesn't make sense,counter_attack,fake_authority,7,high,4,2025-08-30 08:35:34,0,1,0,0,0,0,1,0,0,0,4,1,fake_authority,1
SCAM_0627,Trust me my dear,I'll check the company's official website,questioning,urgency,7,high,3,2025-10-18 14:54:01,0,0,2,0,0,0,2,1,0,0,3,1,urgency,0
SCAM_0628,Follow the instructions exactly,I'll check the company's official website,questioning,fake_fee,8,high,5,2025-08-12 01:05:46,0,0,0,0,0,0,0,1,0,0,5,1,fake_fee,1
SCAM_0629,There are limited offers today only,The bank confirmed these requirements don't exist,expert_mention,emotional_manipulation,5,medium,5,2025-03-23 17:09:02,0,0,0,0,0,0,0,1,0,0,5,1,emotional_manipulation,1
SCAM_0630,Document processing fee,This doesn't make sense,delaying,isolation,8,high,4,2025-02-22 13:51:24,0,1,0,0,0,0,1,0,0,0,4,1,isolation,1
SCAM_0631,Document processing fee,I need to consult with financial advisor,expert_mention,urgency,7,high,4,2025-10-25 10:54:51,0,1,0,0,0,0,1,0,0,0,4,1,urgency,1
SCAM_0632,Don't talk to the bank about this,Can you provide official documentation?,expert_mention,isolation,10,critical,5,2025-11-19 03:21:03,0,0,0,0,0,0,0,0,0,0,5,1,isolation,1
SCAM_0633,Don't talk to the bank about this,This seems suspicious,refusing,urgency,7,high,4,2025-04-22 22:05:34,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0634,This is 100% legitimate process,I'll verify with official sources,counter_attack,urgency,8,high,4,2025-11-15 19:20:38,0,0,0,0,0,0,0,1,0,0,4,1,urgency,1
SCAM_0635,You need to pay IMF code to withdraw your salary,The bank confirmed these requirements don't exist,questioning,urgency,6,high,4,2024-11-26 19:36:11,0,1,0,0,0,0,1,1,0,0,4,1,urgency,1
SCAM_0636,This is a mandatory security procedure,This is obvious scam,refusing,fake_fee,8,high,4,2025-10-14 00:21:48,0,0,0,0,2,0,2,0,0,0,4,1,fake_fee,1
SCAM_0637,Security deposit needed for verification,"I have enough money, I don't need to withdraw now",expert_mention,threat,9,critical,5,2025-03-31 19:55:45,0,0,0,0,1,0,1,0,1,0,5,1,threat,1
SCAM_0638,I will lose my job if you don't pay,"I have enough money, I don't need to withdraw now",counter_attack,isolation,8,high,4,2025-05-02 07:11:15,0,1,0,0,0,1,2,0,1,0,4,1,isolation,1
SCAM_0639,There are limited offers today only,I'll verify with official sources,counter_attack,isolation,10,critical,4,2025-03-07 11:24:50,0,0,0,0,0,0,0,1,0,0,4,1,isolation,1
SCAM_0640,Urgent payment required to unlock funds,This seems suspicious,verification,threat,9,critical,5,2025-03-07 09:50:52,1,1,0,0,0,0,2,0,0,0,5,1,threat,1
SCAM_0641,This is a mandatory security procedure,There is no such thing as IMF code,refusing,emotional_manipulation,4,medium,5,2024-12-26 16:55:12,0,0,0,0,2,0,2,0,1,0,5,1,emotional_manipulation,1
SCAM_0642,Your account will be blocked if you don't pay,This doesn't make sense,expert_mention,fake_fee,10,critical,4,2025-08-10 03:38:53,0,1,0,0,0,1,2,0,0,0,4,1,fake_fee,1
SCAM_0643,You must pay immediately before expiration,The bank confirmed these requirements don't exist,questioning,fake_fee,9,critical,5,2024-12-17 01:46:55,1,1,0,0,0,0,2,1,0,0,5,1,fake_fee,1
SCAM_0644,You need to pay IMF code to withdraw your salary,This is obvious scam,questioning,urgency,9,critical,3,2025-06-15 07:47:22,0,1,0,0,0,0,1,0,0,0,3,1,urgency,0
SCAM_0645,Don't talk to the bank about this,Why the rush?,delaying,emotional_manipulation,5,medium,4,2025-07-08 09:11:25,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0646,Tax clearance certificate fee required,I need to consult with financial advisor,refusing,threat,9,critical,5,2025-06-10 06:28:59,0,1,0,0,0,0,1,0,0,0,5,1,threat,1
SCAM_0647,There are limited offers today only,I prefer to wait for official communication,refusing,fake_fee,7,high,4,2025-10-23 03:15:11,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0648,Don't talk to the bank about this,I'll report to the authorities,questioning,fake_authority,8,high,5,2025-01-15 03:59:46,0,0,0,0,0,0,0,0,0,0,5,1,fake_authority,1
SCAM_0649,Currency conversion fee mandatory,I work in cybersecurity and I know these tactics,refusing,isolation,10,critical,4,2025-10-18 08:25:26,0,1,0,0,1,0,2,0,1,1,4,1,isolation,1
SCAM_0650,Document processing fee,There is no such thing as IMF code,refusing,urgency,7,high,4,2025-04-16 18:00:59,0,1,0,0,0,0,1,0,1,0,4,1,urgency,1
SCAM_0651,This is 100% legitimate process,"I'm not in a hurry, I can wait",verification,isolation,8,high,4,2025-05-30 00:40:55,0,0,0,0,0,0,0,0,1,0,4,1,isolation,1
SCAM_0652,International transfer authorization code,I'll wait for technical support response,counter_attack,emotional_manipulation,4,medium,4,2025-10-03 04:04:22,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0653,Trust me my dear,I need to consult with financial advisor,refusing,isolation,10,critical,4,2025-06-28 05:07:26,0,0,2,0,0,0,2,0,0,0,4,1,isolation,1
SCAM_0654,Tax clearance certificate fee required,"I'm not in a hurry, I can wait",verification,fake_authority,9,critical,5,2025-09-10 20:28:45,0,1,0,0,0,0,1,0,1,0,5,1,fake_authority,1
SCAM_0655,Your account will be blocked if you don't pay,I'll wait for technical support response,refusing,isolation,9,critical,4,2025-06-26 17:17:43,0,1,0,0,0,1,2,0,0,0,4,1,isolation,1
SCAM_0656,This is a mandatory security procedure,This seems suspicious,delaying,threat,9,critical,4,2025-02-03 05:14:04,0,0,0,0,2,0,2,0,0,0,4,1,threat,1
SCAM_0657,International transfer authorization code,I'll wait for technical support response,refusing,isolation,9,critical,5,2025-06-26 02:51:35,0,0,0,0,0,0,0,0,0,0,5,1,isolation,1
SCAM_0658,Follow the instructions exactly,There is no such thing as IMF code,delaying,fake_fee,8,high,4,2025-04-21 21:13:45,0,0,0,0,0,0,0,0,1,0,4,1,fake_fee,1
SCAM_0659,Tax clearance certificate fee required,Why the rush?,verification,urgency,8,high,4,2025-09-21 23:15:10,0,1,0,0,0,0,1,0,0,0,4,1,urgency,1
SCAM_0660,International transfer authorization code,I need to consult with financial advisor,verification,threat,10,critical,4,2024-12-24 20:01:13,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0661,You need to pay IMF code to withdraw your salary,"I have enough money, I don't need to withdraw now",counter_attack,urgency,7,high,5,2025-08-27 02:18:04,0,1,0,0,0,0,1,0,1,0,5,1,urgency,1
SCAM_0662,There are additional fees required for transaction,I work in cybersecurity and I know these tactics,expert_mention,urgency,6,high,4,2025-09-03 19:49:08,0,1,0,0,0,0,1,0,1,1,4,1,urgency,1
SCAM_0663,This is 100% legitimate process,This contradicts standard banking procedures,questioning,threat,10,critical,4,2025-05-07 05:34:02,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0664,There are limited offers today only,I'll think about it,verification,fake_authority,9,critical,5,2024-12-24 11:50:44,0,0,0,0,0,0,0,0,0,0,5,1,fake_authority,1
SCAM_0665,Emergency service charge,Why the rush?,questioning,isolation,10,critical,5,2025-07-26 14:21:39,0,1,0,0,0,0,1,0,0,0,5,1,isolation,1
SCAM_0666,Follow the instructions exactly,I need to consult with financial advisor,questioning,emotional_manipulation,6,high,4,2025-01-19 16:58:39,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0667,You need to pay IMF code to withdraw your salary,Why the rush?,questioning,fake_fee,10,critical,3,2025-11-19 00:04:17,0,1,0,0,0,0,1,0,0,0,3,1,fake_fee,0
SCAM_0668,There are additional fees required for transaction,Let me verify this with customer service,counter_attack,urgency,7,high,5,2025-01-02 06:28:37,0,1,0,0,0,0,1,1,0,0,5,1,urgency,1
SCAM_0669,Document processing fee,This doesn't make sense,expert_mention,emotional_manipulation,4,medium,4,2025-03-10 23:17:39,0,1,0,0,0,0,1,0,0,0,4,1,emotional_manipulation,1
SCAM_0670,You need to pay IMF code to withdraw your salary,I prefer to wait for official communication,expert_mention,fake_authority,7,high,5,2025-02-10 06:12:45,0,1,0,0,0,0,1,0,0,0,5,1,fake_authority,1
SCAM_0671,Urgent payment required to unlock funds,I'll report to the authorities,expert_mention,fake_fee,10,critical,4,2025-10-16 15:59:17,1,1,0,0,0,0,2,0,0,0,4,1,fake_fee,1
SCAM_0672,This is your last chance to withdraw,This seems suspicious,questioning,isolation,10,critical,4,2025-02-21 08:32:32,0,0,0,0,0,0,0,0,0,0,4,1,isolation,1
SCAM_0673,Security deposit needed for verification,This doesn't make sense,refusing,threat,9,critical,4,2025-09-30 06:04:28,0,0,0,0,1,0,1,0,0,0,4,1,threat,1
SCAM_0674,This is your last chance to withdraw,This contradicts standard banking procedures,expert_mention,emotional_manipulation,5,medium,4,2025-04-01 07:22:16,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0675,Don't talk to the bank about this,This seems suspicious,expert_mention,threat,10,critical,4,2025-01-29 12:00:05,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0676,Currency conversion fee mandatory,This doesn't make sense,delaying,emotional_manipulation,7,high,3,2025-08-12 04:06:37,0,1,0,0,1,0,2,0,0,0,3,1,emotional_manipulation,0
SCAM_0677,Emergency service charge,I'll report to the authorities,refusing,fake_authority,9,critical,5,2025-10-14 11:02:17,0,1,0,0,0,0,1,0,0,0,5,1,fake_authority,1
SCAM_0678,Document processing fee,Why the rush?,refusing,fake_authority,7,high,5,2025-06-30 18:38:34,0,1,0,0,0,0,1,0,0,0,5,1,fake_authority,1
SCAM_0679,Follow the instructions exactly,"I'm not in a hurry, I can wait",refusing,urgency,9,critical,4,2025-01-20 05:11:20,0,0,0,0,0,0,0,0,1,0,4,1,urgency,1
SCAM_0680,Urgent payment required to unlock funds,This is obvious scam,verification,urgency,8,high,4,2025-11-14 06:51:02,1,1,0,0,0,0,2,0,0,0,4,1,urgency,1
SCAM_0681,International transfer authorization code,I need to consult with financial advisor,questioning,emotional_manipulation,4,medium,4,2025-08-09 08:20:36,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0682,Tax clearance certificate fee required,This is obvious scam,delaying,isolation,9,critical,3,2025-03-03 01:20:36,0,1,0,0,0,0,1,0,0,0,3,1,isolation,0
SCAM_0683,Urgent payment required to unlock funds,This seems suspicious,verification,emotional_manipulation,4,medium,5,2025-07-22 09:15:56,1,1,0,0,0,0,2,0,0,0,5,1,emotional_manipulation,1
SCAM_0684,You need to pay IMF code to withdraw your salary,"I have enough money, I don't need to withdraw now",questioning,emotional_manipulation,4,medium,5,2025-08-04 12:10:35,0,1,0,0,0,0,1,0,1,0,5,1,emotional_manipulation,1
SCAM_0685,There are additional fees required for transaction,This is obvious scam,questioning,emotional_manipulation,6,high,4,2025-08-21 21:29:43,0,1,0,0,0,0,1,0,0,0,4,1,emotional_manipulation,1
SCAM_0686,Tax clearance certificate fee required,I'll wait for technical support response,verification,fake_authority,9,critical,5,2025-05-07 07:25:18,0,1,0,0,0,0,1,0,0,0,5,1,fake_authority,1
SCAM_0687,There are limited offers today only,I'll check the company's official website,delaying,threat,9,critical,3,2025-05-18 01:08:59,0,0,0,0,0,0,0,1,0,0,3,1,threat,0
SCAM_0688,International transfer authorization code,I'll wait for technical support response,refusing,urgency,7,high,5,2025-09-18 10:52:06,0,0,0,0,0,0,0,0,0,0,5,1,urgency,1
SCAM_0689,Urgent payment required to unlock funds,I work in cybersecurity and I know these tactics,questioning,emotional_manipulation,5,medium,4,2025-06-18 22:04:10,1,1,0,0,0,0,2,0,1,1,4,1,emotional_manipulation,1
SCAM_0690,Trust me my dear,I'll check with the bank first,counter_attack,threat,10,critical,5,2025-04-26 13:54:06,0,0,2,0,0,0,2,1,0,0,5,1,threat,1
SCAM_0691,Currency conversion fee mandatory,I'll verify with official sources,questioning,isolation,9,critical,4,2025-02-12 04:40:51,0,1,0,0,1,0,2,1,0,0,4,1,isolation,1
SCAM_0692,Currency conversion fee mandatory,I prefer to wait for official communication,counter_attack,fake_authority,8,high,4,2025-06-03 04:54:55,0,1,0,0,1,0,2,0,0,0,4,1,fake_authority,1
SCAM_0693,You must pay immediately before expiration,I'll check the company's official website,questioning,emotional_manipulation,5,medium,3,2025-06-06 20:28:53,1,1,0,0,0,0,2,1,0,0,3,1,emotional_manipulation,0
SCAM_0694,This is 100% legitimate process,I prefer to wait for official communication,refusing,threat,10,critical,4,2025-10-21 04:55:36,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0695,Tax clearance certificate fee required,"I have enough money, I don't need to withdraw now",questioning,threat,10,critical,4,2025-04-20 01:43:52,0,1,0,0,0,0,1,0,1,0,4,1,threat,1
SCAM_0696,Document processing fee,I'll check with the bank first,counter_attack,urgency,7,high,4,2025-03-20 19:07:08,0,1,0,0,0,0,1,1,0,0,4,1,urgency,1
SCAM_0697,Tax clearance certificate fee required,I need to consult with financial advisor,expert_mention,emotional_manipulation,6,high,5,2025-10-31 13:49:08,0,1,0,0,0,0,1,0,0,0,5,1,emotional_manipulation,1
SCAM_0698,This is a mandatory security procedure,I'll report to the authorities,expert_mention,fake_authority,9,critical,4,2025-06-25 20:43:36,0,0,0,0,2,0,2,0,0,0,4,1,fake_authority,1
SCAM_0699,There are limited offers today only,I work in cybersecurity and I know these tactics,expert_mention,fake_fee,9,critical,4,2025-09-11 04:24:32,0,0,0,0,0,0,0,0,1,1,4,1,fake_fee,1
SCAM_0700,Trust me my dear,This is obvious scam,delaying,fake_fee,9,critical,4,2025-08-31 23:56:49,0,0,2,0,0,0,2,0,0,0,4,1,fake_fee,1
SCAM_0701,Tax clearance certificate fee required,"I have enough money, I don't need to withdraw now",verification,emotional_manipulation,7,high,5,2025-06-27 21:48:36,0,1,0,0,0,0,1,0,1,0,5,1,emotional_manipulation,1
SCAM_0702,Document processing fee,I'll wait for technical support response,questioning,isolation,9,critical,4,2025-06-20 16:17:05,0,1,0,0,0,0,1,0,0,0,4,1,isolation,1
SCAM_0703,You must pay immediately before expiration,I'll report to the authorities,delaying,threat,10,critical,4,2024-12-07 13:28:46,1,1,0,0,0,0,2,0,0,0,4,1,threat,1
SCAM_0704,Security deposit needed for verification,This doesn't make sense,questioning,emotional_manipulation,5,medium,4,2024-12-12 10:34:51,0,0,0,0,1,0,1,0,0,0,4,1,emotional_manipulation,1
SCAM_0705,This is 100% legitimate process,This is obvious scam,questioning,emotional_manipulation,6,high,5,2025-03-19 00:07:14,0,0,0,0,0,0,0,0,0,0,5,1,emotional_manipulation,1
SCAM_0706,Tax clearance certificate fee required,"I'm not in a hurry, I can wait",counter_attack,isolation,8,high,4,2024-12-13 02:53:21,0,1,0,0,0,0,1,0,1,0,4,1,isolation,1
SCAM_0707,Your account will be blocked if you don't pay,I prefer to wait for official communication,verification,fake_authority,7,high,5,2025-08-29 23:27:18,0,1,0,0,0,1,2,0,0,0,5,1,fake_authority,1
SCAM_0708,This is a mandatory security procedure,I'll verify with official sources,verification,fake_fee,8,high,4,2025-03-04 07:42:28,0,0,0,0,2,0,2,1,0,0,4,1,fake_fee,1
SCAM_0709,This is 100% legitimate process,This is obvious scam,expert_mention,fake_fee,7,high,4,2025-09-20 14:33:07,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0710,You need to pay IMF code to withdraw your salary,This contradicts standard banking procedures,counter_attack,isolation,10,critical,5,2025-04-06 03:06:53,0,1,0,0,0,0,1,0,0,0,5,1,isolation,1
SCAM_0711,Security deposit needed for verification,"I have enough money, I don't need to withdraw now",expert_mention,fake_fee,10,critical,5,2025-05-20 07:29:54,0,0,0,0,1,0,1,0,1,0,5,1,fake_fee,1
SCAM_0712,There are limited offers today only,I'll report to the authorities,counter_attack,isolation,8,high,5,2025-02-26 20:29:40,0,0,0,0,0,0,0,0,0,0,5,1,isolation,1
SCAM_0713,You need to pay IMF code to withdraw your salary,Let me verify this with customer service,refusing,fake_fee,10,critical,4,2025-08-16 11:53:51,0,1,0,0,0,0,1,1,0,0,4,1,fake_fee,1
SCAM_0714,There are limited offers today only,This contradicts standard banking procedures,counter_attack,fake_authority,7,high,5,2025-10-11 03:19:04,0,0,0,0,0,0,0,0,0,0,5,1,fake_authority,1
SCAM_0715,Urgent payment required to unlock funds,I need to consult with financial advisor,verification,threat,9,critical,5,2025-11-04 21:41:34,1,1,0,0,0,0,2,0,0,0,5,1,threat,1
SCAM_0716,This is a mandatory security procedure,I'll wait for technical support response,counter_attack,threat,10,critical,4,2025-08-22 12:32:25,0,0,0,0,2,0,2,0,0,0,4,1,threat,1
SCAM_0717,This is a mandatory security procedure,There is no such thing as IMF code,expert_mention,fake_fee,10,critical,4,2025-10-24 20:08:42,0,0,0,0,2,0,2,0,1,0,4,1,fake_fee,1
SCAM_0718,Follow the instructions exactly,I'll report to the authorities,counter_attack,isolation,10,critical,4,2025-04-24 08:12:28,0,0,0,0,0,0,0,0,0,0,4,1,isolation,1
SCAM_0719,Follow the instructions exactly,There is no such thing as IMF code,delaying,fake_fee,8,high,4,2025-02-23 09:21:36,0,0,0,0,0,0,0,0,1,0,4,1,fake_fee,1
SCAM_0720,Emergency service charge,I'll check the company's official website,delaying,fake_fee,9,critical,4,2025-01-02 23:33:53,0,1,0,0,0,0,1,1,0,0,4,1,fake_fee,1
SCAM_0721,Emergency service charge,I'll check the company's official website,refusing,fake_fee,8,high,5,2025-05-24 15:27:48,0,1,0,0,0,0,1,1,0,0,5,1,fake_fee,1
SCAM_0722,Currency conversion fee mandatory,I prefer to wait for official communication,verification,emotional_manipulation,7,high,5,2025-09-21 19:55:55,0,1,0,0,1,0,2,0,0,0,5,1,emotional_manipulation,1
SCAM_0723,There are additional fees required for transaction,"I have enough money, I don't need to withdraw now",delaying,fake_authority,9,critical,4,2025-04-26 11:16:30,0,1,0,0,0,0,1,0,1,0,4,1,fake_authority,1
SCAM_0724,Account activation charge,I need to consult with financial advisor,delaying,emotional_manipulation,7,high,3,2025-06-23 15:39:27,0,1,0,0,0,0,1,0,0,0,3,1,emotional_manipulation,0
SCAM_0725,There are additional fees required for transaction,I'll check with the bank first,delaying,fake_authority,8,high,4,2025-06-26 09:50:43,0,1,0,0,0,0,1,1,0,0,4,1,fake_authority,1
SCAM_0726,This is a mandatory security procedure,Can you provide official documentation?,questioning,fake_authority,7,high,4,2025-11-20 12:54:45,0,0,0,0,2,0,2,0,0,0,4,1,fake_authority,1
SCAM_0727,Security deposit needed for verification,I'll check the company's official website,verification,fake_fee,10,critical,4,2025-05-25 05:19:43,0,0,0,0,1,0,1,1,0,0,4,1,fake_fee,1
SCAM_0728,Emergency service charge,The bank confirmed these requirements don't exist,refusing,urgency,7,high,5,2025-09-17 06:11:27,0,1,0,0,0,0,1,1,0,0,5,1,urgency,1
SCAM_0729,Don't talk to the bank about this,Can you provide official documentation?,expert_mention,emotional_manipulation,7,high,4,2025-10-18 00:48:25,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0730,Trust me my dear,This seems suspicious,delaying,urgency,6,high,3,2025-11-04 14:21:04,0,0,2,0,0,0,2,0,0,0,3,1,urgency,0
SCAM_0731,This is a mandatory security procedure,I'll check with the bank first,counter_attack,fake_fee,9,critical,5,2024-12-20 17:54:13,0,0,0,0,2,0,2,1,0,0,5,1,fake_fee,1
SCAM_0732,Tax clearance certificate fee required,There is no such thing as IMF code,delaying,urgency,6,high,3,2025-08-31 23:42:27,0,1,0,0,0,0,1,0,1,0,3,1,urgency,0
SCAM_0733,You need to pay IMF code to withdraw your salary,I'll verify with official sources,expert_mention,fake_authority,8,high,5,2025-01-03 01:04:04,0,1,0,0,0,0,1,1,0,0,5,1,fake_authority,1
SCAM_0734,Don't talk to the bank about this,"I have enough money, I don't need to withdraw now",questioning,emotional_manipulation,6,high,5,2025-11-09 15:55:08,0,0,0,0,0,0,0,0,1,0,5,1,emotional_manipulation,1
SCAM_0735,Emergency service charge,I'll check with the bank first,questioning,emotional_manipulation,4,medium,5,2025-05-12 16:26:46,0,1,0,0,0,0,1,1,0,0,5,1,emotional_manipulation,1
SCAM_0736,International transfer authorization code,I'll check the company's official website,delaying,isolation,9,critical,3,2025-03-03 17:59:33,0,0,0,0,0,0,0,1,0,0,3,1,isolation,0
SCAM_0737,Don't talk to the bank about this,I'll think about it,delaying,fake_authority,9,critical,3,2025-04-07 14:00:28,0,0,0,0,0,0,0,0,0,0,3,1,fake_authority,0
SCAM_0738,There are additional fees required for transaction,I'll report to the authorities,refusing,fake_fee,7,high,4,2025-10-07 20:30:53,0,1,0,0,0,0,1,0,0,0,4,1,fake_fee,1
SCAM_0739,Follow the instructions exactly,I'll verify with official sources,verification,emotional_manipulation,6,high,5,2025-01-03 07:32:18,0,0,0,0,0,0,0,1,0,0,5,1,emotional_manipulation,1
SCAM_0740,International transfer authorization code,This is obvious scam,verification,fake_fee,7,high,4,2024-12-02 09:10:56,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0741,Follow the instructions exactly,This doesn't make sense,verification,fake_fee,10,critical,4,2025-05-10 01:42:57,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0742,I will lose my job if you don't pay,I'll report to the authorities,delaying,fake_authority,7,high,3,2025-11-06 22:40:46,0,1,0,0,0,1,2,0,0,0,3,1,fake_authority,0
SCAM_0743,Security deposit needed for verification,"I'm not in a hurry, I can wait",questioning,emotional_manipulation,5,medium,5,2025-06-04 09:27:43,0,0,0,0,1,0,1,0,1,0,5,1,emotional_manipulation,1
SCAM_0744,Document processing fee,"I have enough money, I don't need to withdraw now",verification,emotional_manipulation,7,high,4,2025-05-27 12:29:56,0,1,0,0,0,0,1,0,1,0,4,1,emotional_manipulation,1
SCAM_0745,Tax clearance certificate fee required,I'll check with the bank first,delaying,fake_fee,10,critical,4,2025-05-11 22:54:18,0,1,0,0,0,0,1,1,0,0,4,1,fake_fee,1
SCAM_0746,Security deposit needed for verification,"I'm not in a hurry, I can wait",delaying,isolation,10,critical,3,2025-03-16 23:12:31,0,0,0,0,1,0,1,0,1,0,3,1,isolation,0
SCAM_0747,Security deposit needed for verification,Can you provide official documentation?,expert_mention,isolation,9,critical,4,2025-07-13 22:57:33,0,0,0,0,1,0,1,0,0,0,4,1,isolation,1
SCAM_0748,This is your last chance to withdraw,This contradicts standard banking procedures,expert_mention,fake_authority,8,high,5,2025-07-10 20:45:57,0,0,0,0,0,0,0,0,0,0,5,1,fake_authority,1
SCAM_0749,This is your last chance to withdraw,"I have enough money, I don't need to withdraw now",questioning,threat,10,critical,5,2024-12-30 18:18:54,0,0,0,0,0,0,0,0,1,0,5,1,threat,1
SCAM_0750,International transfer authorization code,Can you provide official documentation?,delaying,urgency,7,high,4,2025-02-25 19:06:08,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0751,Account activation charge,I'll check the company's official website,delaying,fake_fee,10,critical,3,2025-05-22 10:50:54,0,1,0,0,0,0,1,1,0,0,3,1,fake_fee,0
